"STATE","COUNTY","deaths","population","pop.density","deaths.100k","hisp.latino.pct","black.pct","native.pct","median.age","median.income","pct.public.transpo","high.risk.job","mask.frequent","R.pres.margin","health.condition","avg.temp","mask.mand.days","mask.mand.flag","stay.home.days","stay.home.flag","bars.closed.days","bars.closed.flag","rest.closed.days","rest.closed.flag","county.class"
"GA",129,116,57963,62.7860619743201,200.127667650053,15.8,3.7,0,38.4,45865,0.7,41.21,37.06,62.47,49.1,60.8,0,0,27,1,69,1,24,1,4
"GA",13,144,83240,199.576621837156,172.993753003364,10.9,11.7,0.2,35.7,62345,0.3,35.08,56.99,43.09,43.9,62,0,0,27,1,69,1,24,1,1
"GA",131,63,24633,20.9277179458875,255.754475703325,11.5,28.9,0.5,40.3,43531,0,32.74,41.96,31.9,50.8,67.8,0,0,27,1,69,1,24,1,6
"GA",133,62,18324,18.2570970140488,338.354071163501,6,35,0,50.2,52129,0.5,31.39,65.98,26.49,52.2,63.7,0,0,27,1,69,1,24,1,6
"GA",135,1205,936250,839.193964455698,128.704939919893,21.2,27,0.2,35.3,71026,1.1,27.89,64.09,-18.24,38.1,61.5,0,0,33,1,69,1,24,1,1
"GA",137,163,45328,63.2115637936211,359.601129544652,14.8,3.2,0.1,39.7,50563,0.6,35.24,43.29,63.96,45,59.5,0,0,27,1,69,1,24,1,6
"GA",139,489,204441,200.858963595414,239.188812420209,28.4,7.1,0.2,36.7,62984,0.3,37.97,54.7,43.21,41.7,60.6,0,0,27,1,69,1,24,1,3
"GA",141,69,8457,6.93164098281807,815.892160340546,1.7,73.1,0,45.6,31860,0.3,18.96,57.67,-43.87,57,64.1,0,0,27,1,69,1,24,1,7
"GA",143,89,29792,40.7660273147736,298.737916219119,1.7,5.1,0.1,40.4,48550,0,39.75,34.68,73.97,42.2,61.2,0,0,35,1,69,1,24,1,1
"GA",145,62,35236,29.3330140944167,175.956408218867,3.6,16.1,0.1,42.9,76319,0.5,27.07,55.31,44.31,40.6,63.3,0,0,27,1,69,1,24,1,2
"GA",147,58,26205,43.5320253748001,221.331806907079,3.6,19.2,0,44.1,43204,0.2,37.4,50.21,49.54,47.9,61.6,0,0,27,1,69,1,24,1,6
"GA",149,22,11923,15.5537538757993,184.517319466577,2.7,8.7,0,41.9,51358,0.2,49,47.24,68.5,47.8,62.5,0,0,27,1,69,1,24,1,1
"GA",15,236,107738,90.6451460583963,219.049917392192,8.6,10.3,0.2,38.1,57423,0.7,36.31,47.14,50.67,43.2,61,0,0,27,1,69,1,24,1,1
"GA",151,334,234561,284.161704581494,142.393663055666,6.8,43.4,0.1,36.9,71288,1,30.12,57.98,-20.47,43.1,63,0,0,27,1,69,1,24,1,1
"GA",153,271,157863,162.084634176157,171.667838568886,6.5,30.7,0.3,35.4,61723,0.1,29.57,58.27,12.42,47,65.8,0,0,27,1,69,1,24,1,3
"GA",155,31,9416,10.2593689969215,329.226847918437,3.8,28.3,0.1,39.7,37736,0,33.75,46.22,51.01,52.2,66.7,0,0,27,1,69,1,24,1,7
"GA",157,151,72977,82.955651066845,206.914507310523,7.7,6.6,0.1,38.1,65385,0.4,31.06,43.64,58.01,39.4,61.9,0,0,27,1,69,1,24,1,4
"GA",159,38,14219,14.9019935947607,267.248048385962,3.9,20.4,0.1,43,51250,0.1,41.23,56.12,53.11,48.4,64,0,0,27,1,69,1,24,1,1
"GA",161,43,15115,17.6355444612132,284.485610320873,12.1,16.4,0,36.6,36669,0,41.36,39.18,63.51,50.9,67.4,0,0,27,1,69,1,24,1,7
"GA",163,69,15362,11.264351550683,449.160265590418,3.8,53.1,0.1,40,33944,0.1,44.4,49.4,-6.82,53.9,64.7,0,0,27,1,69,1,24,1,6
"GA",165,44,8676,9.64461749993924,507.146150299677,8.2,34.9,0.3,44.3,27375,0,36.03,49.06,25.9,53.3,66,0,0,27,1,69,1,24,1,6
"GA",167,50,9643,12.2869684881115,518.510836876491,2.5,33.2,0,41.8,42446,0,46.24,47.05,39.71,54.8,65.3,0,0,27,1,69,1,24,1,7
"GA",169,58,28735,28.1631707012793,201.844440577693,1.7,24.6,0.2,40.4,56020,0,31.14,43.21,33.86,51.2,64.7,0,0,27,1,69,1,24,1,3
"GA",17,82,16700,25.7794771073944,491.017964071856,6.1,36.6,0,39.9,32229,0,39.35,48.5,26.17,56.3,66.9,0,0,27,1,69,1,24,1,7
"GA",171,58,19077,40.1397618661127,304.031032132935,2.5,29.4,0.1,37.8,44846,0,39.22,40.89,41.03,45.3,63.6,0,0,27,1,69,1,24,1,1
"GA",173,13,10423,20.4761685353336,124.724167706035,5.7,24.4,0.2,35.6,40986,0,31.14,50.38,41.67,46.1,67,0,0,27,1,69,1,24,1,3
"GA",175,170,47546,22.738510966089,357.54847936735,2.7,37.2,0.1,38.9,39120,0,36.22,39.39,28.24,49.4,66,0,0,27,1,69,1,24,1,5
"GA",177,59,29992,32.5387741936397,196.719125100027,3,20.7,0.1,37.2,69280,0,26.28,73.36,44.55,40.5,66.6,0,0,27,1,69,1,24,1,3
"GA",179,67,61435,45.9274186862995,109.058354358265,12.6,40.1,0.4,28.4,48007,0.6,36.16,61.62,-24.05,46.7,68.1,0,0,27,1,69,1,24,1,3
"GA",181,28,7921,14.5370183998993,353.490720868577,1.8,31,0.1,47.1,39742,0.3,39.37,48.13,37.51,49.2,63.4,0,0,27,1,69,1,24,1,2
"GA",183,13,19559,18.8610184567905,66.465565724219,11.3,24.8,0.2,32.9,54605,0.1,37.43,62.26,26.36,46.7,67.9,0,0,27,1,69,1,24,1,3
"GA",185,214,117406,91.1649072912155,182.273478357154,5.7,36.4,0.3,30.5,42441,0.3,29.92,43.71,12.02,41.1,67,0,0,27,1,69,1,24,1,3
"GA",187,77,33610,45.8638849384867,229.098482594466,4.8,2,0.2,37,51790,0.3,35.62,50.64,58.13,41.2,58.3,0,0,27,1,69,1,24,1,6
"GA",189,50,21312,31.971676071343,234.60960960961,3.1,39.9,0,37.7,43468,0,38.89,49.06,19.14,52,64.1,0,0,27,1,69,1,24,1,2
"GA",19,46,19397,16.5187756924893,237.150074753828,5.1,10.6,0.1,39.6,40415,0.2,44.49,46.21,66.5,50.3,66.8,0,0,27,1,69,1,24,1,6
"GA",191,16,14378,12.8696513076195,111.281123939352,0.3,35.4,0.1,49.4,49504,0.3,32.71,48.32,20.97,52.2,68.5,0,0,27,1,69,1,24,1,3
"GA",193,36,12947,12.4765114398128,278.056692670117,4.3,61.5,0,40.3,32161,0,40.56,55.21,-23.05,54.7,65.4,0,0,27,1,69,1,24,1,6
"GA",195,57,29880,40.8635193573117,190.763052208835,5.5,10.6,0.3,41.1,52500,0.2,35.4,51.29,52.96,44.8,61.9,0,0,27,1,69,1,24,1,3
"GA",197,23,8359,8.8248677886686,275.152530206963,7.3,30.5,0.2,44.6,44643,1.3,40.86,43.5,26.56,48.8,64.2,0,0,27,1,69,1,24,1,2
"GA",199,88,21167,16.3156656228962,415.741484386073,2.2,39.7,0.1,42.3,37121,0.4,46.54,51.85,20.56,53,62.9,0,0,27,1,69,1,24,1,1
"GA",201,14,5718,7.81711659144362,244.840853445261,0.4,30.3,0.6,43.5,44542,1.8,27.45,54.06,46.51,48.3,67.5,0,0,27,1,69,1,24,1,8
"GA",205,84,21863,16.4819289798935,384.210767049353,4.6,46.4,0.3,39,38116,0.4,34.79,63.16,10.51,52.6,67.2,0,0,27,1,69,1,24,1,6
"GA",207,100,27578,26.8824843222615,362.607875843063,2.3,23.2,0.2,42.9,54754,0.1,26.71,45.75,42.79,45.7,64.2,0,0,27,1,69,1,24,1,3
"GA",209,23,9172,14.6854667155162,250.763192324466,6.6,25.7,0,40,41996,0.4,34.31,40.33,49.9,45.7,66.8,0,0,27,1,69,1,24,1,9
"GA",21,461,153159,237.125634705175,300.994391449409,3.3,54.3,0.2,36.4,41334,1,28.05,48.9,-23.81,50.1,65.2,0,0,27,1,69,1,24,1,3
"GA",211,31,19276,21.4227503313725,160.821747250467,3.2,22.8,0.1,44.6,66178,0.3,36.94,61.57,41.66,43.5,63.7,0,0,27,1,69,1,24,1,1
"GA",213,92,40096,44.9388260759444,229.449321628093,15,1,0.1,38.2,48033,0.2,47.83,41.88,69.13,44.6,60,0,0,27,1,69,1,24,1,3
"GA",215,493,195769,349.139378983611,251.827408833881,7.6,45.6,0.4,34,46408,1.3,30.9,55.73,-24.02,47.6,64.5,0,0,27,1,69,1,24,1,2
"GA",217,258,111744,157.574911729832,230.884879725086,5.6,44.3,0.2,36.4,56316,0.7,37.32,50.21,-10.91,48.3,63.1,0,0,29,1,69,1,24,1,1
"GA",219,73,40280,84.3660763186083,181.231380337637,5.3,5.2,0.1,40.4,90751,0,17.42,61.28,33.47,34.4,63.1,0,0,27,1,69,1,24,1,3
"GA",221,31,15259,13.4184533509369,203.158791532866,4.6,17.6,0,42.4,47120,0,38.42,62.88,38.74,47.3,62.9,0,0,27,1,69,1,24,1,3
"GA",223,231,168667,208.49241381229,136.956251074603,6.3,18.5,0.2,36,68370,0.4,30.3,49.63,29.06,42.5,61.6,0,0,27,1,69,1,24,1,1
"GA",225,66,27546,70.7696292236383,239.599215857112,7.7,44.7,0.1,37.9,46636,1.5,35.5,56.86,4.65,48.9,65.2,0,0,27,1,69,1,24,1,3
"GA",227,79,32591,54.2251527404888,242.398208094259,3.1,1,0.9,45.4,67631,0.5,35.91,55.69,65.72,45.1,58.9,0,0,37,1,69,1,24,1,1
"GA",229,61,19465,22.0747364204174,313.382995119445,5.1,9.3,0.4,39.4,42804,0.3,41.86,52.36,75.13,47.3,68,0,0,27,1,69,1,24,1,6
"GA",23,50,12873,23.0242373085908,388.409850073798,3,27.3,0.1,35.8,48174,0,35.83,51.06,52.84,46.4,65.9,0,0,27,1,69,1,24,1,6
"GA",231,43,18962,33.8812547964346,226.769328129944,1.6,8.9,0,40.4,64878,0.2,35.51,54.39,71.09,46.2,63.2,0,0,27,1,69,1,24,1,1
"GA",233,99,42613,53.0166018466041,232.323469363809,13.1,11.9,0,37,44891,0.3,48.46,48.65,57.07,48.8,61.8,0,0,27,1,69,1,24,1,4
"GA",235,45,11137,17.2510482629605,404.058543593427,3.1,37.7,0.1,43.1,45148,0,31.96,57.72,38.84,52.6,66.3,0,0,27,1,69,1,24,1,3
"GA",237,59,22119,24.7770377172548,266.73900266739,6.4,26.2,0,46.2,51606,0,39.93,51.81,40.85,49.1,64.3,0,0,27,1,69,1,24,1,6
"GA",239,3,2299,5.86924162934069,130.491518051327,0.7,51.9,0,47.3,26667,0,45.65,53.96,9.67,58.5,65.2,0,0,27,1,69,1,24,1,9
"GA",241,49,17137,17.8762942599513,285.931026434032,8,1.9,0.3,49.2,42500,0.5,33.15,46.63,57.34,48.6,57.5,0,0,27,1,69,1,24,1,7
"GA",243,34,6778,6.11111687290395,501.622897609914,1.4,62.4,0,41,31699,0.8,34.29,67.1,-9.14,58.2,65.5,0,0,27,1,69,1,24,1,6
"GA",245,524,202518,241.082349109467,258.742432771408,4.9,55.6,0.2,34.1,42728,1.9,30.33,57.98,-37.14,49.4,65.8,0,0,27,1,69,1,24,1,2
"GA",247,175,90896,270.341232641336,192.527723992255,10.2,53.8,0.1,38.1,60189,1,31.61,53.62,-40.77,50.5,62.7,0,0,35,1,69,1,24,1,1
"GA",249,5,5257,12.1607841558617,95.1112801978315,6.5,25.1,0,37.8,44448,0,31.05,49.91,58.81,49,64.8,0,0,27,1,69,1,24,1,8
"GA",25,40,19109,16.6458726391975,209.325448741431,2.2,3.3,0.2,41.1,38857,0.8,41.51,51.16,81.21,49.7,68,0,0,27,1,69,1,24,1,3
"GA",251,33,13966,8.35009114696067,236.288128311614,2.2,41.6,0.2,41.4,39842,0,38.7,41.24,18.92,49.9,66.3,0,0,27,1,69,1,24,1,6
"GA",253,19,8090,13.1494783777471,234.857849196539,3.2,32.9,0,44.9,33357,1.1,30.97,51.13,34.9,53.4,68,0,0,27,1,69,1,24,1,6
"GA",255,203,66703,131.418635354391,304.334137894847,4.6,34.1,0.4,39.2,47111,0.2,39.46,51.1,20.77,51.5,63.3,0,0,27,1,69,1,24,1,1
"GA",257,80,25925,55.9627701244393,308.582449373192,3.5,11.9,0.2,41.8,47164,0,40.2,37.31,58.74,46.5,61,0,0,27,1,69,1,24,1,7
"GA",259,25,6621,5.57251439762743,377.586467301012,18.8,52.4,0.1,35.4,29732,0,35.69,51.9,-19.15,53.5,64.6,0,0,27,1,69,1,24,1,8
"GA",261,105,29524,23.60699450396,355.642866820214,5.7,52.1,0,35.7,36681,0,34.39,64.3,-4.78,53.9,65.7,0,0,27,1,69,1,24,1,6
"GA",263,19,6195,6.11149993316614,306.698950766747,0.6,57.7,0,50.1,38549,0.3,44.94,49.37,-20.49,54.9,63.6,0,0,27,1,69,1,24,1,8
"GA",265,3,1537,3.04942684633615,195.185426154847,4,62.1,0,44.2,37446,0,40.3,64.56,-21.66,56.2,63.4,0,0,27,1,69,1,24,1,8
"GA",267,69,25286,20.3040139945228,272.878272561892,11.5,29.2,0.2,37.3,40730,0.1,28.63,43.62,48.76,46.5,67.4,0,0,27,1,69,1,24,1,6
"GA",269,25,8020,8.22047190859237,311.720698254364,2.6,38,0,45.2,33832,0.2,34.5,42.4,26.86,55.5,64.4,0,0,27,1,69,1,24,1,8
"GA",27,48,15457,12.1009164132741,310.538914407712,5.9,35.8,0,42,38285,0.7,31.73,38.74,20.7,50.4,67.1,0,0,27,1,69,1,24,1,3
"GA",271,60,15860,14.0029177436483,378.310214375788,11.4,38.5,0,41.5,32405,0,43.11,42.91,30.84,55.9,67,0,0,27,1,69,1,24,1,7
"GA",273,49,8531,9.80917705740627,574.375805884422,2.8,58.1,0,41.1,34768,0.5,35.34,75.67,-8.42,53.4,66.1,0,0,27,1,69,1,24,1,3
"GA",275,124,44451,31.512287680317,278.958853569099,3.7,36.2,0.1,40.4,43740,0.2,30.01,53.23,19.48,44,67.4,0,0,27,1,69,1,24,1,4
"GA",277,130,40644,60.1507687810353,319.850408424368,11.8,29.5,0.3,36.2,45639,0.3,32.63,49.83,33.57,48.8,66.3,0,0,27,1,69,1,24,1,5
"GA",279,117,26830,28.4581213664247,436.079016026836,11.7,25.5,0,36.4,40175,0.4,38.66,43.13,45.22,49.4,67,0,0,27,1,69,1,24,1,7
"GA",281,59,12037,27.9168142482856,490.155354324167,2.7,1.3,0.4,54,48219,0.2,26.03,53.3,60.58,44.2,56.5,0,0,27,1,69,1,24,1,9
"GA",283,33,6901,13.3604609480996,478.191566439646,1.3,26.4,0,40.1,32241,0,44.21,40.17,37.34,47.9,66.2,0,0,27,1,69,1,24,1,7
"GA",285,234,69922,65.2088225718382,334.658619604702,3.7,36.1,0.2,36.4,45649,0.1,40.65,49.88,21.84,50.8,62.8,0,0,27,1,69,1,24,1,4
"GA",287,40,7985,10.8018129914434,500.93926111459,4.8,40.3,0,40.3,37039,0.3,26.58,54.88,24.8,53,66.3,0,0,27,1,69,1,24,1,6
"GA",289,45,8120,8.72669658865359,554.187192118227,0.7,42.8,0,45.7,34879,0.4,43.49,54.85,7.34,54.9,65.6,0,0,27,1,69,1,24,1,3
"GA",29,41,39627,34.9666224718513,103.464809347162,7.1,13.8,0.4,34.6,72624,0,27.94,59.74,35.14,41,68.1,0,0,27,1,69,1,24,1,2
"GA",291,79,24511,29.3827365546418,322.304271551548,3.3,0.7,0.5,54.3,50021,0.6,29.2,56.17,63.3,44.3,56.6,0,0,27,1,69,1,24,1,9
"GA",293,132,26320,31.4165544396201,501.519756838906,2.3,27.1,0.6,42.1,37640,0,34.38,42.31,34.11,46.9,63.7,0,0,27,1,69,1,24,1,6
"GA",295,90,69761,60.3393067577683,129.011912099884,2.2,4.1,0.2,41.4,46157,0.1,37.48,36.81,59.25,50.2,60.6,0,0,27,1,69,1,24,1,2
"GA",297,263,94593,111.75111235702,278.033258274925,4.4,17.6,0.1,38.7,61599,0.1,33.03,44.34,49.23,44.1,62.6,0,0,27,1,69,1,24,1,1
"GA",299,179,35734,15.3428914801352,500.923490233391,4.1,29.8,0.6,39.5,36869,0.5,34.13,55.77,40.41,49.3,68.2,0,0,27,1,69,1,24,1,5
"GA",3,23,8165,9.19858239221621,281.69014084507,24.9,17.4,1,36.4,37197,0,44.1,44.72,46.75,50.4,67.5,0,0,27,1,69,1,24,1,9
"GA",301,20,5254,7.13389944179178,380.662352493338,0.5,61.1,0,45.1,37203,0.1,41.75,47.63,-11.4,55,63.8,0,0,27,1,69,1,24,1,8
"GA",303,88,20374,11.5934345650561,431.923039167567,2.5,52.6,0,41.5,38068,0.8,36.86,61.86,-0.79,49.3,64.8,0,0,27,1,69,1,24,1,7
"GA",305,91,29927,18.0035088644466,304.073244895913,6.3,20.2,0.1,38.9,45483,0.6,37.57,55.14,57.1,47.8,67.8,0,0,27,1,69,1,24,1,6
"GA",307,4,2607,4.8010157689722,153.43306482547,8.7,37.2,0.3,45.1,37297,0,27.96,60.51,7.76,54.8,64.8,0,0,27,1,69,1,24,1,8
"GA",309,24,7855,10.2637558818753,305.537873965627,0.1,43.4,0,38.8,30192,0,54.72,39.73,39.12,50.7,66.9,0,0,27,1,69,1,24,1,9
"GA",31,121,79608,45.4711822053164,151.994774394533,4,27.8,0.3,28.8,45550,1.1,34.49,42.71,23.71,45.9,66.9,0,0,27,1,69,1,24,1,4
"GA",311,82,30798,49.3933974217182,266.251055263329,3.2,1.5,0.4,46.1,52493,0.1,31.26,43.65,66.15,44.3,58.6,0,0,27,1,69,1,24,1,6
"GA",313,249,104628,139.086986984781,237.986007569675,35.1,3.8,0.3,36,48623,0.1,49.3,40.44,40.7,45.1,61,0,0,27,1,69,1,24,1,3
"GA",315,47,8635,8.82450286332788,544.296467863347,4.7,35.5,0.4,39.8,36964,0.4,33.99,57.06,47,51.3,66.5,0,0,27,1,69,1,24,1,8
"GA",317,30,9777,8.04028665025689,306.842589751457,5.1,42.6,0,45.1,37838,0.2,33.43,54.97,13.18,53.4,63,0,0,27,1,69,1,24,1,6
"GA",319,27,8954,7.69601099677287,301.54121063212,2.9,38.9,0.1,42.6,38996,0.3,38,53.62,12.39,51.6,65.4,0,0,27,1,69,1,24,1,8
"GA",321,69,20247,13.6976413696648,340.791228330123,2.2,28,0.4,41.6,45398,0,39.78,60.69,47.77,46.1,66.5,0,0,27,1,69,1,24,1,3
"GA",33,64,22383,10.4495023192613,285.93128713756,3.2,48.1,0,37.4,44151,0.5,44.23,49.41,1.8,52.3,65.7,0,0,27,1,69,1,24,1,2
"GA",35,90,24936,52.4135549802017,360.923965351299,3.2,28.9,0,38.6,43471,0,37.3,53.16,43.58,49.6,63.6,0,0,27,1,69,1,24,1,1
"GA",37,16,6189,8.52254533818546,258.523186298271,4.7,60.3,0,39.6,34167,0.1,26.48,73.87,-15.47,54.9,66.7,0,0,27,1,69,1,24,1,8
"GA",39,38,54666,33.4835516676894,69.5130428419859,6.7,18.6,0.5,32.8,56951,0.2,32.25,45.71,30.73,42.1,69,0,0,27,1,69,1,24,1,4
"GA",43,68,10803,17.1606709363892,629.45478107933,11.8,25.1,0,38.7,33736,0,38.85,47.96,42.07,54.6,66.6,0,0,27,1,69,1,24,1,7
"GA",45,245,119992,92.8189775581191,204.180278685246,6.9,19,0.4,34.8,53737,0.4,35.97,45.87,38.97,44.1,61.8,0,0,36,1,69,1,24,1,1
"GA",47,73,67580,160.905174511602,108.020124297129,3,2.1,0.4,40.4,56235,0,33.68,37.72,55.89,43.1,61.2,0,0,27,1,69,1,24,1,2
"GA",49,36,13392,6.62833908124632,268.817204301075,8.4,25.9,1.8,41.2,41961,0.5,39.33,49.7,50.66,51.4,68.7,0,0,27,1,69,1,24,1,6
"GA",5,40,11164,15.1732153758183,358.294518093873,8.3,15.2,0,36.7,37519,0.6,34.93,42.29,72.68,50,67.9,0,0,27,1,69,1,24,1,7
"GA",51,462,289430,258.011246990438,159.624088726117,6.4,39.4,0.2,35.6,56842,2.5,29.08,62.56,-18.74,39.1,68.6,0,0,27,1,69,1,24,1,2
"GA",53,17,10907,16.9303984598072,155.863207114697,15.9,19.9,0.3,24.5,47096,0,30.78,54.71,13.46,35.6,64.5,0,0,27,1,69,1,24,1,2
"GA",55,76,24789,30.5466682469588,306.587599338416,5.2,10.3,0.1,39.4,36807,0.2,49.63,45.24,61.77,53.5,60.8,0,0,27,1,69,1,24,1,6
"GA",57,334,258773,237.276392160912,129.070652656962,10.5,6.7,0,38.7,82740,0.5,22.61,58.61,39.21,37.4,60.3,0,0,35,1,69,1,24,1,1
"GA",59,149,128331,415.599949281203,116.106007122207,10.8,27.7,0.1,28,38623,4.5,28.89,60.53,-42.02,36.3,62.8,0,0,41,1,69,1,24,1,3
"GA",61,3,2834,5.59975141687839,105.857445306987,0.4,62.4,0,49.8,22325,0,32.53,56.42,-10.72,59,66.1,0,0,27,1,69,1,24,1,9
"GA",63,518,292256,796.600303450921,177.241870141246,13.2,68.3,0.2,32.5,47864,3.3,37.54,62.56,-70.87,48.4,62.7,0,0,29,1,69,1,24,1,1
"GA",65,27,6618,3.13526081521969,407.978241160471,4.2,28.4,0,39.9,27658,0,39.56,58.17,47.55,54.2,67.7,0,0,27,1,69,1,24,1,6
"GA",67,1099,760141,863.770226286048,144.578440052569,13,26.7,0.1,36.7,77932,1,21.99,57.42,-14.32,35.4,61.8,0,0,36,1,69,1,24,1,1
"GA",69,176,43273,28.2097712042377,406.720125713493,11.7,28.4,0,36.3,40859,0.2,38.74,40.62,39.88,47.3,67.5,0,0,27,1,69,1,24,1,7
"GA",7,10,3038,3.43018939790761,329.16392363397,5.5,39.6,0,46.1,32917,0,27.66,74.43,15.76,50.7,67.3,0,0,27,1,69,1,24,1,3
"GA",71,128,45600,32.1847796408327,280.701754385965,19.2,23.2,0.4,36.8,36435,1.5,34.85,39.63,47.16,49.6,66.5,0,0,27,1,69,1,24,1,6
"GA",73,211,156714,208.509645397225,134.640172543614,6.7,16.6,0.1,36.9,82339,0.1,22.97,54.93,25.78,38.2,64.6,0,0,27,1,69,1,24,1,2
"GA",75,44,17270,29.1878573341814,254.777070063694,5.8,26.9,0.3,37.3,41854,0.2,39.55,44.3,40.37,48.4,66.6,0,0,27,1,69,1,24,1,6
"GA",77,228,148509,130.001367417706,153.526048926328,7,17.7,0.2,39,75913,0.6,31.55,45.7,35.51,42.3,62.7,0,0,27,1,69,1,24,1,1
"GA",79,21,12404,14.7399234620087,169.300225733634,3.3,22,0.1,44.4,46283,1.3,37.9,46.99,46.1,49.4,64.7,0,0,27,1,69,1,24,1,3
"GA",81,89,22372,31.6777601176326,397.818701948865,3.4,45.5,0,38.5,36042,0.3,33.03,63.66,24.93,52.7,66.5,0,0,27,1,69,1,24,1,6
"GA",83,14,16116,35.7668618471449,86.8701911144205,2.3,0.7,0,42.6,42581,0.3,40.29,27.25,64.52,46.1,60,0,0,27,1,69,1,24,1,2
"GA",85,50,26108,47.8131492892625,191.512180174659,4.7,1.1,0.1,43.6,66281,0,27.54,57.26,67.84,38,58.9,0,0,27,1,69,1,24,1,1
"GA",87,71,26404,17.0696074075631,268.898651719436,6.1,42,0.1,37.8,41481,0.7,33.85,51.78,16.97,44.7,68,0,0,27,1,69,1,24,1,6
"GA",89,1069,759297,1094.96523636036,140.788123751312,8.5,53.4,0.2,35.8,62399,7.4,23.1,70.56,-67.35,40.1,62.2,0,0,33,1,69,1,24,1,1
"GA",9,134,44890,66.9974788948688,298.507462686567,2.3,42.1,0.2,35.5,43672,0.7,31.41,49.69,-1.3,48.9,64.8,0,0,27,1,69,1,24,1,4
"GA",91,104,20605,16.0407866236098,504.731861198738,3.5,28.7,0,41.8,39302,0.6,36.16,44.54,45.48,53.4,66.3,0,0,27,1,69,1,24,1,6
"GA",93,44,13390,13.167357808068,328.603435399552,6.9,49.1,0,43.2,37340,1.2,39.65,62.9,6.04,53.8,66.2,0,0,27,1,69,1,24,1,6
"GA",95,311,87956,103.333784426884,353.585883851016,2.9,69.4,0.2,35.6,39584,1.7,32.07,72.76,-40.03,51.8,67,0,0,40,1,69,1,24,1,3
"GA",97,230,146343,282.32195428256,157.165016433994,9.7,45.9,0.1,36.5,63835,0.8,31.21,59.3,-25.11,44.5,62,0,0,35,1,69,1,24,1,1
"GA",99,47,10190,7.6753507410263,461.236506378803,0.8,52.2,0.3,39.9,30640,0.3,38.32,48.75,5.01,54,67.1,0,0,27,1,69,1,24,1,6
"ID",1,480,481587,176.748329744579,99.6704645266587,8.2,1.3,0.4,37,66293,0.4,21.66,52.79,3.91,33,52.1,0,0,37,1,66,1,52,1,2
"ID",11,76,46811,8.63234877943068,162.355002029438,18,0.3,5.1,33.6,55472,2.7,32.02,30.63,55.87,44.6,44.9,0,0,37,1,66,1,52,1,4
"ID",13,18,23021,3.36972751959371,78.1894791711915,22.6,0.4,0.7,43.2,56694,1.7,30.66,50.73,-36.77,35.1,43.2,0,0,42,1,66,1,52,1,7
"ID",15,2,7831,1.59172281598308,25.5395224109309,4.6,0.3,0.4,54,59646,0,27.08,32.35,47.3,43.1,43.9,0,0,37,1,66,1,52,1,2
"ID",17,43,45739,10.1890830232673,94.0116749382365,3.1,0.2,0.9,47.9,50256,1,35.84,43.84,36.78,38.7,44.1,0,0,37,1,66,1,52,1,6
"ID",19,177,119062,24.6358686772777,148.662041625372,13,0.4,0.4,32.9,60615,3,27.94,27.05,43.59,40.1,41.9,0,0,37,1,66,1,52,1,3
"ID",21,11,12245,3.72657050117531,89.8325847284606,5,0.5,1.3,43.5,43423,0.5,34.18,53.89,58.84,40.7,42.3,0,0,37,1,66,1,52,1,7
"ID",23,1,2597,0.448340380364811,38.5059684251059,5.1,0.2,0,45.2,42132,1.4,35.23,30.02,71.66,38.4,41.9,0,0,37,1,66,1,52,1,3
"ID",25,0,1106,0.397519437305931,0,1.6,0,0,44.5,39688,0,27.99,64,47.48,48.4,42.6,0,0,37,1,66,1,52,1,9
"ID",27,306,229849,151.171548125713,133.130881578776,25.3,0.4,0.6,33.6,52134,0.3,34.5,38.34,39.66,43.1,52.5,0,0,37,1,66,1,52,1,2
"ID",29,12,7155,1.56590566152297,167.714884696017,5.8,0,0.1,36.9,59053,0,36.34,32.8,72.45,40.6,42.3,0,0,37,1,66,1,52,1,6
"ID",3,4,4294,1.21655158354057,93.1532370749884,3.6,0.4,1.8,55.2,48856,0.8,31.47,25.62,52.2,48.1,43.8,0,0,37,1,66,1,52,1,9
"ID",31,27,24030,3.61630839853462,112.359550561798,27.2,0.2,1.1,32.9,52935,0.3,34.68,39.35,66.89,41.9,47.1,0,0,37,1,66,1,52,1,7
"ID",33,0,845,0.185042257904446,0,48.5,0.8,4.6,33.2,46154,0,37.9,22.04,71.7,45,40.4,0,0,37,1,66,1,52,1,9
"ID",35,14,8756,1.37577498303542,159.890360895386,4.2,0.5,2.2,50.4,43915,0.4,32.72,47.75,58.29,50,44.2,0,0,37,1,66,1,52,1,6
"ID",37,3,4315,0.3384744114951,69.5249130938586,4.2,0.1,1,53,40875,1.3,33.87,46.04,54.25,41.8,38.9,0,0,37,1,66,1,52,1,8
"ID",39,19,27511,3.45423886118904,69.0632837773981,17.1,2.6,1.4,32.3,46855,0.4,34.06,54.07,45.48,38.5,48.2,0,0,37,1,66,1,52,1,6
"ID",41,16,13876,8.08054380452547,115.307004900548,6.8,0.3,0.5,32.8,57215,0.9,42.11,41.26,77.85,35,45.2,0,0,37,1,66,1,52,1,3
"ID",43,14,13099,2.71333792051981,106.87838766318,12.5,0.2,0.1,37.6,58065,0.7,41.58,23.55,67.7,42,39.8,0,0,37,1,66,1,52,1,6
"ID",45,39,18112,12.4927901591776,215.326855123675,8.4,0.1,1.1,44.6,45492,0.1,36.04,43.8,61.73,42,49.5,0,0,37,1,66,1,52,1,2
